id1,id2,t_start,t_end,min_sep
3.386000000000000000e+03,5.860000000000000000e+03,8.599999999999999645e+00,1.760000000000000142e+01,1.000000000000000000e+00
3.386000000000000000e+03,2.863000000000000000e+03,4.000000000000000000e+00,1.190000000000000036e+01,1.000000000000000000e+00
1.970000000000000000e+02,3.400000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,1.414213562373095145e+00
1.970000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00,1.240000000000000036e+01,7.880756563369160084e-01
1.970000000000000000e+02,2.540000000000000000e+03,2.399999999999999911e+00,1.390000000000000036e+01,4.292704469842613335e+00
1.970000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.236067977499789805e+00
1.970000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,1.190000000000000036e+01,2.039728861187314113e+00
1.970000000000000000e+02,1.846000000000000000e+03,1.100000000000000089e+00,1.290000000000000036e+01,3.162277660168379523e+00
1.970000000000000000e+02,3.550000000000000000e+02,0.000000000000000000e+00,1.120000000000000107e+01,2.000000000000000000e+00
1.970000000000000000e+02,2.104000000000000000e+03,1.500000000000000000e+00,1.240000000000000036e+01,3.162277660168379523e+00
1.970000000000000000e+02,2.883000000000000000e+03,3.000000000000000000e+00,1.350000000000000000e+01,3.162277660168379523e+00
1.970000000000000000e+02,3.910000000000000000e+02,0.000000000000000000e+00,1.009999999999999964e+01,2.485787264026328991e+00
1.970000000000000000e+02,2.332000000000000000e+03,2.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00
1.970000000000000000e+02,2.433000000000000000e+03,2.200000000000000178e+00,1.209999999999999964e+01,1.151751106899793653e+00
1.970000000000000000e+02,3.273000000000000000e+03,3.700000000000000178e+00,1.359999999999999964e+01,1.000000000000000000e+00
1.970000000000000000e+02,2.389000000000000000e+03,2.100000000000000089e+00,1.190000000000000036e+01,3.000000000000000000e+00
1.970000000000000000e+02,3.491000000000000000e+03,4.200000000000000178e+00,1.390000000000000036e+01,1.414213562373095145e+00
1.970000000000000000e+02,3.071000000000000000e+03,3.300000000000000266e+00,1.300000000000000000e+01,4.781151579989803224e+00
1.970000000000000000e+02,2.711000000000000000e+03,2.700000000000000178e+00,1.230000000000000071e+01,2.835633320182744388e+00
1.970000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,9.500000000000000000e+00,7.178043844187314004e-01
1.970000000000000000e+02,1.291000000000000000e+03,1.000000000000000056e-01,9.500000000000000000e+00,9.342183472737917160e-01
1.970000000000000000e+02,2.284000000000000000e+03,1.900000000000000133e+00,1.120000000000000107e+01,1.000000000000000000e+00
1.970000000000000000e+02,3.116000000000000000e+03,3.399999999999999911e+00,1.230000000000000071e+01,4.688589043727589001e+00
1.970000000000000000e+02,3.310000000000000000e+02,0.000000000000000000e+00,8.800000000000000711e+00,4.917177484770059337e+00
3.253000000000000000e+03,3.655000000000000000e+03,4.500000000000000000e+00,1.710000000000000142e+01,2.236067977499789805e+00
3.253000000000000000e+03,3.714000000000000000e+03,4.600000000000000533e+00,1.719999999999999929e+01,3.000000000000000000e+00
3.253000000000000000e+03,3.155000000000000000e+03,3.700000000000000178e+00,1.600000000000000000e+01,1.000000000000000000e+00
3.253000000000000000e+03,2.800000000000000000e+01,3.700000000000000178e+00,1.159999999999999964e+01,4.123105625617660586e+00
3.253000000000000000e+03,4.243000000000000000e+03,5.600000000000000533e+00,1.710000000000000142e+01,1.414213562373095145e+00
3.253000000000000000e+03,3.312000000000000000e+03,3.800000000000000266e+00,1.509999999999999964e+01,5.000000000000000000e+00
3.253000000000000000e+03,5.178000000000000000e+03,7.299999999999999822e+00,1.760000000000000142e+01,1.414213562373095145e+00
3.253000000000000000e+03,2.211000000000000000e+03,3.700000000000000178e+00,1.270000000000000107e+01,1.414213562373095145e+00
3.253000000000000000e+03,5.108000000000000000e+03,7.200000000000000178e+00,1.760000000000000142e+01,7.268732153558945530e-01
3.253000000000000000e+03,5.792000000000000000e+03,8.500000000000000000e+00,1.760000000000000142e+01,1.000000000000000000e+00
3.253000000000000000e+03,4.553000000000000000e+03,6.200000000000000178e+00,1.660000000000000142e+01,2.985561965009841501e+00
3.253000000000000000e+03,6.016000000000000000e+03,8.900000000000000355e+00,1.760000000000000142e+01,2.857142857142857650e+00
3.253000000000000000e+03,4.880000000000000000e+03,6.799999999999999822e+00,1.689999999999999858e+01,1.000000000000000000e+00
3.253000000000000000e+03,5.093000000000000000e+03,7.200000000000000178e+00,1.730000000000000071e+01,3.000000000000000000e+00
3.253000000000000000e+03,2.871000000000000000e+03,3.700000000000000178e+00,1.300000000000000000e+01,4.583565238412625753e+00
3.253000000000000000e+03,4.103000000000000000e+03,5.400000000000000355e+00,1.540000000000000036e+01,3.539789307237388272e+00
3.253000000000000000e+03,2.316000000000000000e+03,3.700000000000000178e+00,1.190000000000000036e+01,2.000000000000000000e+00
3.253000000000000000e+03,5.008000000000000000e+03,7.000000000000000000e+00,1.680000000000000071e+01,3.837759119815681075e+00
3.253000000000000000e+03,5.471000000000000000e+03,7.900000000000000355e+00,1.760000000000000142e+01,2.524009176489517170e+00
3.253000000000000000e+03,6.162000000000000000e+03,9.200000000000001066e+00,1.760000000000000142e+01,2.236067977499789805e+00
3.253000000000000000e+03,3.962000000000000000e+03,5.100000000000000533e+00,1.440000000000000036e+01,5.000000000000000000e+00
3.253000000000000000e+03,5.540000000000000000e+03,8.099999999999999645e+00,1.740000000000000213e+01,1.435696517302986530e+00
3.253000000000000000e+03,5.500000000000000000e+01,3.700000000000000178e+00,9.000000000000000000e+00,2.236067977499789805e+00
3.253000000000000000e+03,3.438000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,3.584912816125234158e+00
3.253000000000000000e+03,6.766000000000000000e+03,1.030000000000000071e+01,1.760000000000000142e+01,4.000000000000000000e+00
2.086000000000000000e+03,2.100000000000000000e+01,1.500000000000000000e+00,1.100000000000000000e+01,1.000125968382435726e+00
2.086000000000000000e+03,2.211000000000000000e+03,1.800000000000000044e+00,1.270000000000000107e+01,3.605551275463989125e+00
2.086000000000000000e+03,1.882000000000000000e+03,1.500000000000000000e+00,1.180000000000000071e+01,2.236067977499789805e+00
2.086000000000000000e+03,2.758000000000000000e+03,2.800000000000000266e+00,1.340000000000000036e+01,9.842549839953965707e-01
2.086000000000000000e+03,3.724000000000000000e+03,4.600000000000000533e+00,1.490000000000000036e+01,2.010616819526025001e+00
2.086000000000000000e+03,3.681000000000000000e+03,4.500000000000000000e+00,1.450000000000000000e+01,2.740107381211439819e+00
2.086000000000000000e+03,5.471000000000000000e+03,7.900000000000000355e+00,1.530000000000000071e+01,1.318320621768019230e+00
2.086000000000000000e+03,2.483000000000000000e+03,2.300000000000000266e+00,1.140000000000000036e+01,1.414213562373095145e+00
2.086000000000000000e+03,1.577000000000000000e+03,1.500000000000000000e+00,9.599999999999999645e+00,4.123105625617660586e+00
2.086000000000000000e+03,5.860000000000000000e+03,8.599999999999999645e+00,1.530000000000000071e+01,3.202496506638452534e+00
2.086000000000000000e+03,2.393000000000000000e+03,2.100000000000000089e+00,1.100000000000000000e+01,4.949760193819136234e+00
2.086000000000000000e+03,3.438000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,4.130919979135845743e+00
2.689000000000000000e+03,3.155000000000000000e+03,3.500000000000000000e+00,1.600000000000000000e+01,3.162277660168379523e+00
2.689000000000000000e+03,5.178000000000000000e+03,7.299999999999999822e+00,1.630000000000000071e+01,4.230597969988816764e+00
2.689000000000000000e+03,5.792000000000000000e+03,8.500000000000000000e+00,1.630000000000000071e+01,3.737716086321981379e+00
2.689000000000000000e+03,6.016000000000000000e+03,8.900000000000000355e+00,1.630000000000000071e+01,2.055907918564085612e+00
2.689000000000000000e+03,3.000000000000000000e+03,3.200000000000000178e+00,1.350000000000000000e+01,1.015128695575839401e+00
2.689000000000000000e+03,4.880000000000000000e+03,6.799999999999999822e+00,1.630000000000000071e+01,3.431876713662334044e+00
2.689000000000000000e+03,8.000000000000000000e+00,2.700000000000000178e+00,1.000000000000000000e+01,7.453559924999304531e-01
2.689000000000000000e+03,2.418000000000000000e+03,2.700000000000000178e+00,1.220000000000000107e+01,2.000000000000000000e+00
2.689000000000000000e+03,4.103000000000000000e+03,5.400000000000000355e+00,1.540000000000000036e+01,2.236067977499789805e+00
2.689000000000000000e+03,3.491000000000000000e+03,4.200000000000000178e+00,1.400000000000000000e+01,3.329627569727041880e+00
2.689000000000000000e+03,4.098000000000000000e+03,5.400000000000000355e+00,1.509999999999999964e+01,1.004524909987094539e+00
2.689000000000000000e+03,2.803000000000000000e+03,2.899999999999999911e+00,1.250000000000000000e+01,4.704414870563221385e+00
2.689000000000000000e+03,2.267000000000000000e+03,2.700000000000000178e+00,1.120000000000000107e+01,2.236067977499789805e+00
2.689000000000000000e+03,3.962000000000000000e+03,5.100000000000000533e+00,1.440000000000000036e+01,4.472135954999579610e+00
2.689000000000000000e+03,7.045000000000000000e+03,1.080000000000000071e+01,1.630000000000000071e+01,3.597050946289768625e+00
2.689000000000000000e+03,4.434000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,4.472135954999579610e+00
4.653000000000000000e+03,1.683000000000000000e+03,6.400000000000000355e+00,1.420000000000000107e+01,1.743793659390530770e+00
4.653000000000000000e+03,5.030000000000000000e+03,7.100000000000000533e+00,2.000000000000000000e+01,7.079080355865943197e-01
4.653000000000000000e+03,3.655000000000000000e+03,6.400000000000000355e+00,1.710000000000000142e+01,3.540963537869038280e+00
4.653000000000000000e+03,2.800000000000000000e+01,6.400000000000000355e+00,1.159999999999999964e+01,4.123105625617660586e+00
4.653000000000000000e+03,4.243000000000000000e+03,6.400000000000000355e+00,1.710000000000000142e+01,2.828427124746190291e+00
4.653000000000000000e+03,5.784000000000000000e+03,8.500000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
4.653000000000000000e+03,5.250000000000000000e+03,7.500000000000000000e+00,1.869999999999999929e+01,1.414213562373095145e+00
4.653000000000000000e+03,2.265000000000000000e+03,6.400000000000000355e+00,1.280000000000000071e+01,2.000000000000000000e+00
4.653000000000000000e+03,4.242000000000000000e+03,6.400000000000000355e+00,1.650000000000000000e+01,5.000000000000000000e+00
4.653000000000000000e+03,6.097000000000000000e+03,9.099999999999999645e+00,1.990000000000000213e+01,2.005095549659742904e+00
4.653000000000000000e+03,6.147000000000000000e+03,9.200000000000001066e+00,2.000000000000000000e+01,2.236067977499789805e+00
